Blank,CountDR,Incident Type DS,County,County Comma,Fiscal Year,URL,State,Country,Number of Records,PlaceHolder,Declaration Date,declarationRequestNumber,Title,declarationType,designatedArea,disasterCloseoutDate,Disaster Number,femaDeclarationString,fipsCountyCode,fipsStateCode,fyDeclared,Hash,Hm Program Declared,Ia Program Declared,Id,Ih Program Declared,Incident Begin Date,Incident End Date,Incident Type,Last Refresh,Pa Program Declared,Place Code,State.Abbr
Disaster Number,1,coastal storms,San Joaquin County,"San Joaquin County,",FY 1980,http://www.ready.gov/hurricanes,California,United States,1,1,2/1/1980 5:00,80012,"TORRENTIAL RAIN, HIGH TIDE & WINDS",EM,San Joaquin (County),,3078,EM-3078-CA,77,6,1980,111052e561853f1ea2b3712dfe44628a,FALSE,FALSE,5d1bcec8d5b39c032f26807a,FALSE,2/1/1980,2/1/1980,Coastal Storm,7/26/2019,TRUE,99077,CA
Disaster Number,1,dam/levee breaks,Butte County,"Butte County,",FY 2017,http://www.ready.gov/floods,California,United States,1,1,2/15/2017 0:20,17013,POTENTIAL FAILURE OF THE EMERGENCY SPILLWAY AT OROVILLE LAKE,EM,Butte (County),,3381,EM-3381-CA,7,6,2017,3ba6fa10d24af74a999539ec1b4a756d,FALSE,FALSE,5d1bced5d5b39c032f26a6f0,FALSE,2/7/2017,2/24/2017,Dam/Levee Break,10/10/2019,TRUE,99007,CA
Disaster Number,1,dam/levee breaks,Sutter County,"Sutter County,",FY 2017,http://www.ready.gov/floods,California,United States,1,1,2/15/2017 0:20,17013,POTENTIAL FAILURE OF THE EMERGENCY SPILLWAY AT OROVILLE LAKE,EM,Sutter (County),,3381,EM-3381-CA,101,6,2017,865993aec86cf7830c6538e0aadd4eee,FALSE,FALSE,5d1bced5d5b39c032f26a739,FALSE,2/7/2017,2/24/2017,Dam/Levee Break,10/10/2019,TRUE,99101,CA
Disaster Number,1,dam/levee breaks,Yuba County,"Yuba County,",FY 2017,http://www.ready.gov/floods,California,United States,1,1,2/15/2017 0:20,17013,POTENTIAL FAILURE OF THE EMERGENCY SPILLWAY AT OROVILLE LAKE,EM,Yuba (County),,3381,EM-3381-CA,115,6,2017,2c875fd92e4de52a37c26ec5a48319ed,FALSE,FALSE,5d1bced5d5b39c032f26a760,FALSE,2/7/2017,2/24/2017,Dam/Levee Break,10/10/2019,TRUE,99115,CA
Disaster Number,1,droughts,Alameda County,"Alameda County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Alameda (County),,3023,EM-3023-CA,1,6,1977,866bac88bafc417979db3666347012ac,FALSE,FALSE,5d1bcec7d5b39c032f267bf8,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99001,CA
Disaster Number,1,droughts,Alpine County,"Alpine County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Alpine (County),,3023,EM-3023-CA,3,6,1977,1a394a491281b83a2c5223eea3f54975,FALSE,FALSE,5d1bcec7d5b39c032f267bd6,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99003,CA
Disaster Number,1,droughts,Amador County,"Amador County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Amador (County),,3023,EM-3023-CA,5,6,1977,f700e119abace67ddf401f2986f71307,FALSE,FALSE,5d1bcec7d5b39c032f267bbf,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99005,CA
Disaster Number,1,droughts,Butte County,"Butte County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Butte (County),,3023,EM-3023-CA,7,6,1977,8f57093cdd3775ad47cc863608f4685a,FALSE,FALSE,5d1bcec7d5b39c032f267c09,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99007,CA
Disaster Number,1,droughts,Calaveras County,"Calaveras County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Calaveras (County),,3023,EM-3023-CA,9,6,1977,252d2d8292096dee7e89e56bddeb83f8,FALSE,FALSE,5d1bcec7d5b39c032f267c17,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99009,CA
Disaster Number,1,droughts,Colusa County,"Colusa County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Colusa (County),,3023,EM-3023-CA,11,6,1977,d741be224a9eb69dd5618d29783059b9,FALSE,FALSE,5d1bcec7d5b39c032f267c06,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99011,CA
Disaster Number,1,droughts,Contra Costa County,"Contra Costa County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Contra Costa (County),,3023,EM-3023-CA,13,6,1977,983051d526eadc0771c38edb80e84314,FALSE,FALSE,5d1bcec7d5b39c032f267c03,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99013,CA
Disaster Number,1,droughts,El Dorado County,"El Dorado County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,El Dorado (County),,3023,EM-3023-CA,17,6,1977,107ab23fcae64ccc77c555dc91d380a7,FALSE,FALSE,5d1bcec7d5b39c032f267bab,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99017,CA
Disaster Number,1,droughts,Fresno County,"Fresno County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Fresno (County),,3023,EM-3023-CA,19,6,1977,38d6c9554d12eaad422a8c582ebe8187,FALSE,FALSE,5d1bcec7d5b39c032f267bb7,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99019,CA
Disaster Number,1,droughts,Glenn County,"Glenn County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Glenn (County),,3023,EM-3023-CA,21,6,1977,0edbb418f201b7da73ff5a708e4b78bb,FALSE,FALSE,5d1bcec7d5b39c032f267bb9,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99021,CA
Disaster Number,1,droughts,Inyo County,"Inyo County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Inyo (County),,3023,EM-3023-CA,27,6,1977,0a9594e9be1df12986413d705f8b575d,FALSE,FALSE,5d1bcec7d5b39c032f267c07,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99027,CA
Disaster Number,1,droughts,Kern County,"Kern County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Kern (County),,3023,EM-3023-CA,29,6,1977,0053eb888f2434ec7e42fd7e928cb77b,FALSE,FALSE,5d1bcec7d5b39c032f267bb0,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99029,CA
Disaster Number,1,droughts,Kings County,"Kings County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Kings (County),,3023,EM-3023-CA,31,6,1977,e562b154ec5440f88f09acda6b407f3e,FALSE,FALSE,5d1bcec7d5b39c032f267bfa,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99031,CA
Disaster Number,1,droughts,Lake County,"Lake County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Lake (County),,3023,EM-3023-CA,33,6,1977,94dbc234ca5aef31dfdd030b53ad0dbf,FALSE,FALSE,5d1bcec7d5b39c032f267bd4,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99033,CA
Disaster Number,1,droughts,Lassen County,"Lassen County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Lassen (County),,3023,EM-3023-CA,35,6,1977,e6bc78ecae12f674924936f5eabdae3e,FALSE,FALSE,5d1bcec7d5b39c032f267c11,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99035,CA
Disaster Number,1,droughts,Madera County,"Madera County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Madera (County),,3023,EM-3023-CA,39,6,1977,f705e5598cdd306ad73e76dc942e4b8c,FALSE,FALSE,5d1bcec7d5b39c032f267c13,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99039,CA
Disaster Number,1,droughts,Marin County,"Marin County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Marin (County),,3023,EM-3023-CA,41,6,1977,a03af54abc846e6e9e53cce3e737e9d0,FALSE,FALSE,5d1bcec7d5b39c032f267bb5,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99041,CA
Disaster Number,1,droughts,Mariposa County,"Mariposa County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Mariposa (County),,3023,EM-3023-CA,43,6,1977,88013e212fc62a76d3369712730e2d45,FALSE,FALSE,5d1bcec7d5b39c032f267bc2,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99043,CA
Disaster Number,1,droughts,Mendocino County,"Mendocino County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Mendocino (County),,3023,EM-3023-CA,45,6,1977,84370649f69d8eadb3efab61e7a122b2,FALSE,FALSE,5d1bcec7d5b39c032f267c10,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99045,CA
Disaster Number,1,droughts,Merced County,"Merced County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Merced (County),,3023,EM-3023-CA,47,6,1977,e09a5cb4a83c99de798f19d5913cf23c,FALSE,FALSE,5d1bcec7d5b39c032f267bad,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99047,CA
Disaster Number,1,droughts,Modoc County,"Modoc County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Modoc (County),,3023,EM-3023-CA,49,6,1977,10fbcb986bdc48a0d8d522e4b180f1a6,FALSE,FALSE,5d1bcec7d5b39c032f267bfc,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99049,CA
Disaster Number,1,droughts,Monterey County,"Monterey County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Monterey (County),,3023,EM-3023-CA,53,6,1977,0e3c604d29c9a58b2ca0e07e82c107b5,FALSE,FALSE,5d1bcec7d5b39c032f267bb4,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99053,CA
Disaster Number,1,droughts,Napa County,"Napa County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Napa (County),,3023,EM-3023-CA,55,6,1977,6542bd9498787e1dee5753818289968b,FALSE,FALSE,5d1bcec7d5b39c032f267bc1,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99055,CA
Disaster Number,1,droughts,Nevada County,"Nevada County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Nevada (County),,3023,EM-3023-CA,57,6,1977,5fb1864ea32cf79bd86c1cce3a46abd5,FALSE,FALSE,5d1bcec7d5b39c032f267c0e,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99057,CA
Disaster Number,1,droughts,Placer County,"Placer County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Placer (County),,3023,EM-3023-CA,61,6,1977,8a7446b3e6b29d533b2f2bae0bb2f70b,FALSE,FALSE,5d1bcec7d5b39c032f267bf7,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99061,CA
Disaster Number,1,droughts,Plumas County,"Plumas County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Plumas (County),,3023,EM-3023-CA,63,6,1977,e9cc1180d27575bf4282a3f84e49e59d,FALSE,FALSE,5d1bcec7d5b39c032f267bf5,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99063,CA
Disaster Number,1,droughts,Sacramento County,"Sacramento County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Sacramento (County),,3023,EM-3023-CA,67,6,1977,f07077205e81d141e050ad0376fe1eab,FALSE,FALSE,5d1bcec7d5b39c032f267bf9,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99067,CA
Disaster Number,1,droughts,San Benito County,"San Benito County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,San Benito (County),,3023,EM-3023-CA,69,6,1977,91351b96fdfcb594e4921a4ed633cb89,FALSE,FALSE,5d1bcec7d5b39c032f267bae,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99069,CA
Disaster Number,1,droughts,San Joaquin County,"San Joaquin County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,San Joaquin (County),,3023,EM-3023-CA,77,6,1977,2967c11dced7c213df50967c234db31a,FALSE,FALSE,5d1bcec7d5b39c032f267bfb,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99077,CA
Disaster Number,1,droughts,San Luis Obispo County,"San Luis Obispo County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,San Luis Obispo (County),,3023,EM-3023-CA,79,6,1977,e30e06f43b5a1f517ace6bafb484d8ef,FALSE,FALSE,5d1bcec7d5b39c032f267c30,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99079,CA
Disaster Number,1,droughts,San Mateo County,"San Mateo County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,San Mateo (County),,3023,EM-3023-CA,81,6,1977,d6625a878fff76320ead1984d1503ca7,FALSE,FALSE,5d1bcec7d5b39c032f267bf4,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99081,CA
Disaster Number,1,droughts,Santa Barbara County,"Santa Barbara County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Santa Barbara (County),,3023,EM-3023-CA,83,6,1977,ec3f5f64c4898f806f82d225632a6f26,FALSE,FALSE,5d1bcec7d5b39c032f267bf0,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99083,CA
Disaster Number,1,droughts,Santa Clara County,"Santa Clara County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Santa Clara (County),,3023,EM-3023-CA,85,6,1977,612adc6145324f2c0fe549e7beae1d84,FALSE,FALSE,5d1bcec7d5b39c032f267bf3,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99085,CA
Disaster Number,1,droughts,Santa Cruz County,"Santa Cruz County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Santa Cruz (County),,3023,EM-3023-CA,87,6,1977,8466d3ca4a7f8cee15157ad4b4654420,FALSE,FALSE,5d1bcec7d5b39c032f267c4a,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99087,CA
Disaster Number,1,droughts,Shasta County,"Shasta County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Shasta (County),,3023,EM-3023-CA,89,6,1977,bd4696e6a23d72154ffbc041b5ea3812,FALSE,FALSE,5d1bcec7d5b39c032f267beb,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99089,CA
Disaster Number,1,droughts,Sierra County,"Sierra County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Sierra (County),,3023,EM-3023-CA,91,6,1977,28a713dc7e91cb444fb53e13e9e1a232,FALSE,FALSE,5d1bcec7d5b39c032f267bef,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99091,CA
Disaster Number,1,droughts,Siskiyou County,"Siskiyou County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Siskiyou (County),,3023,EM-3023-CA,93,6,1977,eca613ba7049d1be756943e7b64b4ab4,FALSE,FALSE,5d1bcec7d5b39c032f267be6,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99093,CA
Disaster Number,1,droughts,Solano County,"Solano County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Solano (County),,3023,EM-3023-CA,95,6,1977,60d1f0d3226691a6666ce68dd21ec7c7,FALSE,FALSE,5d1bcec7d5b39c032f267c3f,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99095,CA
Disaster Number,1,droughts,Sonoma County,"Sonoma County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Sonoma (County),,3023,EM-3023-CA,97,6,1977,effff610e683a1e0c4ef123750e5a766,FALSE,FALSE,5d1bcec7d5b39c032f267bea,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99097,CA
Disaster Number,1,droughts,Stanislaus County,"Stanislaus County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Stanislaus (County),,3023,EM-3023-CA,99,6,1977,be4e1125a433e28c8876b62ae99b4f6b,FALSE,FALSE,5d1bcec7d5b39c032f267c4f,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99099,CA
Disaster Number,1,droughts,Sutter County,"Sutter County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Sutter (County),,3023,EM-3023-CA,101,6,1977,23f2ab15253aeb019ed04d8bd49bf65b,FALSE,FALSE,5d1bcec7d5b39c032f267c51,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99101,CA
Disaster Number,1,droughts,Tehama County,"Tehama County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Tehama (County),,3023,EM-3023-CA,103,6,1977,0ea9cfb0d0737d51e3f8a07832b85c1d,FALSE,FALSE,5d1bcec7d5b39c032f267c47,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99103,CA
Disaster Number,1,droughts,Trinity County,"Trinity County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Trinity (County),,3023,EM-3023-CA,105,6,1977,c6e4d0a860befb491157254ea416cd48,FALSE,FALSE,5d1bcec7d5b39c032f267c48,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99105,CA
Disaster Number,1,droughts,Tulare County,"Tulare County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Tulare (County),,3023,EM-3023-CA,107,6,1977,f3ab3b95200406a6e7d48febbfacd30f,FALSE,FALSE,5d1bcec7d5b39c032f267c19,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99107,CA
Disaster Number,1,droughts,Tuolumne County,"Tuolumne County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Tuolumne (County),,3023,EM-3023-CA,109,6,1977,e05d1d0e6bd95513d71b37f2df7dd96b,FALSE,FALSE,5d1bcec7d5b39c032f267bee,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99109,CA
Disaster Number,1,droughts,Yolo County,"Yolo County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Yolo (County),,3023,EM-3023-CA,113,6,1977,a553780eca3a4ea9d709fc59812576ea,FALSE,FALSE,5d1bcec7d5b39c032f267be8,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99113,CA
Disaster Number,1,droughts,Yuba County,"Yuba County,",FY 1977,http://www.ready.gov/drought,California,United States,1,1,1/20/1977 5:00,77024,DROUGHT,EM,Yuba (County),,3023,EM-3023-CA,115,6,1977,ac20dde4ada70c2559c19951735ddbf3,FALSE,FALSE,5d1bcec7d5b39c032f267c38,FALSE,1/20/1977,1/20/1977,Drought,7/26/2019,TRUE,99115,CA
Disaster Number,1,earthquakes,Kern County,"Kern County,",FY 2019,http://www.ready.gov/earthquakes,California,United States,1,1,7/8/2019 23:27,19048,EARTHQUAKES,EM,Kern (County),,3415,EM-3415-CA,29,6,2019,e2e5c027283a624d495e83a8134855eb,FALSE,FALSE,5d23da9787fac86ceb937d6a,FALSE,7/5/2019,7/12/2019,Earthquake,10/10/2019,TRUE,99029,CA
Disaster Number,1,earthquakes,San Bernardino County,"San Bernardino County,",FY 2019,http://www.ready.gov/earthquakes,California,United States,1,1,7/8/2019 23:27,19048,EARTHQUAKES,EM,San Bernardino (County),,3415,EM-3415-CA,71,6,2019,ebe39fb4dbec31ba00297bba2216551a,FALSE,FALSE,5d23da9787fac86ceb937d6b,FALSE,7/5/2019,7/12/2019,Earthquake,10/10/2019,TRUE,99071,CA
Disaster Number,1,fires,Humboldt County,"Humboldt County,",FY 1999,http://www.ready.gov/wildfires,California,United States,1,1,9/1/1999 19:45,99078,CA-WILDFIRES-08/25/1999,EM,Humboldt (County),,3140,EM-3140-CA,23,6,1999,fcd4a3e8cb718eb1e758a92a9694898a,FALSE,FALSE,5d1bcecad5b39c032f26855e,FALSE,8/24/1999,11/30/1999,Fire,7/26/2019,TRUE,99023,CA
Disaster Number,1,fires,Napa County,"Napa County,",FY 1999,http://www.ready.gov/wildfires,California,United States,1,1,9/1/1999 19:45,99078,CA-WILDFIRES-08/25/1999,EM,Napa (County),,3140,EM-3140-CA,55,6,1999,42c367e042dbffb330565df717f58376,FALSE,FALSE,5d1bcecad5b39c032f268587,FALSE,8/24/1999,11/30/1999,Fire,7/26/2019,TRUE,99055,CA
Disaster Number,1,fires,Plumas County,"Plumas County,",FY 1999,http://www.ready.gov/wildfires,California,United States,1,1,9/1/1999 19:45,99078,CA-WILDFIRES-08/25/1999,EM,Plumas (County),,3140,EM-3140-CA,63,6,1999,2936a30956e0b0b1d233112f92368419,FALSE,FALSE,5d1bcecad5b39c032f2685a7,FALSE,8/24/1999,11/30/1999,Fire,7/26/2019,TRUE,99063,CA
Disaster Number,1,fires,Tehama County,"Tehama County,",FY 1999,http://www.ready.gov/wildfires,California,United States,1,1,9/1/1999 19:45,99078,CA-WILDFIRES-08/25/1999,EM,Tehama (County),,3140,EM-3140-CA,103,6,1999,e0dd72d7e9b182b5681d40d0cd275fdd,FALSE,FALSE,5d1bcecad5b39c032f2685ae,FALSE,8/24/1999,11/30/1999,Fire,7/26/2019,TRUE,99103,CA
Disaster Number,1,fires,Trinity County,"Trinity County,",FY 1999,http://www.ready.gov/wildfires,California,United States,1,1,9/1/1999 19:45,99078,CA-WILDFIRES-08/25/1999,EM,Trinity (County),,3140,EM-3140-CA,105,6,1999,1e7775c5377a631012b8cb9d92ec567c,FALSE,FALSE,5d1bcecad5b39c032f268562,FALSE,8/24/1999,11/30/1999,Fire,7/26/2019,TRUE,99105,CA
Disaster Number,1,fires,Tuolumne County,"Tuolumne County,",FY 1999,http://www.ready.gov/wildfires,California,United States,1,1,9/1/1999 19:45,99078,CA-WILDFIRES-08/25/1999,EM,Tuolumne (County),,3140,EM-3140-CA,109,6,1999,1f180d0e284e79c97ee3475ddfe465fc,FALSE,FALSE,5d1bcecad5b39c032f268556,FALSE,8/24/1999,11/30/1999,Fire,7/26/2019,TRUE,99109,CA
Disaster Number,1,fires,Hoopa Valley Indian Reservation,"Hoopa Valley Indian Reservation,",FY 2008,http://www.ready.gov/wildfires,California,United States,1,1,6/28/2008 15:30,8101,WILDFIRES,EM,Hoopa Valley Indian Reservation,,3287,EM-3287-CA,0,6,2008,981c1de6272296798db6a98d1e2f72e1,FALSE,FALSE,5d1bced3d5b39c032f269c59,FALSE,6/21/2008,8/20/2008,Fire,7/26/2019,TRUE,34554,CA
Disaster Number,1,fires,Yurok Indian Reservation,"Yurok Indian Reservation,",FY 2008,http://www.ready.gov/wildfires,California,United States,1,1,6/28/2008 15:30,8101,WILDFIRES,EM,Yurok Indian Reservation,,3287,EM-3287-CA,0,6,2008,25df3d9ed10fd61bf39c6d1f8dcd71ad,FALSE,FALSE,5d1bced3d5b39c032f269c56,FALSE,6/21/2008,8/20/2008,Fire,7/26/2019,TRUE,87063,CA
Disaster Number,1,fires,Butte County,"Butte County,",FY 2008,http://www.ready.gov/wildfires,California,United States,1,1,6/28/2008 15:30,8101,WILDFIRES,EM,Butte (County),,3287,EM-3287-CA,7,6,2008,4121507da0c05e9bb562edc7957ad223,FALSE,FALSE,5d1bced3d5b39c032f269be2,FALSE,6/21/2008,8/20/2008,Fire,7/26/2019,TRUE,99007,CA
Disaster Number,1,fires,Kern County,"Kern County,",FY 2008,http://www.ready.gov/wildfires,California,United States,1,1,6/28/2008 15:30,8101,WILDFIRES,EM,Kern (County),,3287,EM-3287-CA,29,6,2008,853b08e903bb3b5a768333a46960b8f7,FALSE,FALSE,5d1bced3d5b39c032f269c5b,FALSE,6/21/2008,8/20/2008,Fire,7/26/2019,TRUE,99029,CA
Disaster Number,1,fires,Los Angeles County,"Los Angeles County,",FY 2008,http://www.ready.gov/wildfires,California,United States,1,1,10/23/2007 7:00,7922,WILDFIRES,EM,Los Angeles (County),,3279,EM-3279-CA,37,6,2008,e512375b2edd453f2bb85040fd498bd2,FALSE,FALSE,5d1bced2d5b39c032f2699b8,FALSE,10/21/2007,3/31/2008,Fire,7/26/2019,TRUE,99037,CA
